cloud_mask_id,cloud_pct,usage,bin
chip_208_392_5_cmask,0.5275430484693877,train,0.5-0.6
chip_208_391_1_cmask,0.1816007653061224,train,0.1-0.2
chip_208_391_2_cmask,1.0,train,0.9-1.0
chip_208_391_3_cmask,1.0,train,0.9-1.0
chip_208_391_4_cmask,0.5497050382653061,train,0.5-0.6
chip_208_391_5_cmask,0.7957389987244898,train,0.7-0.8
chip_204_390_0_cmask,0.9667570153061223,train,0.9-1.0
chip_204_390_1_cmask,0.0480907206632653,train,0.01-0.1
chip_204_390_2_cmask,1.0,train,0.9-1.0
chip_204_390_3_cmask,1.0,train,0.9-1.0
chip_204_390_4_cmask,0.9998206313775512,train,0.9-1.0
chip_204_390_5_cmask,0.6052893813775511,train,0.6-0.7
chip_206_391_0_cmask,0.3511041135204081,train,0.3-0.4
chip_206_391_2_cmask,1.0,train,0.9-1.0
chip_206_391_3_cmask,1.0,train,0.9-1.0
chip_206_391_4_cmask,1.0,train,0.9-1.0
chip_210_390_0_cmask,1.0,train,0.9-1.0
chip_210_390_1_cmask,0.2898796237244898,train,0.2-0.3
chip_210_390_2_cmask,1.0,train,0.9-1.0
chip_210_390_3_cmask,0.9839764030612244,train,0.9-1.0
chip_210_390_4_cmask,1.0,train,0.9-1.0
chip_210_390_5_cmask,0.9786949936224488,train,0.9-1.0
chip_207_392_1_cmask,0.6783123405612245,train,0.6-0.7
chip_207_392_2_cmask,0.9991629464285714,train,0.9-1.0
chip_207_392_3_cmask,1.0,train,0.9-1.0
chip_207_392_4_cmask,0.8412189094387755,train,0.8-0.9
chip_207_392_5_cmask,0.2943239795918367,train,0.2-0.3
chip_196_400_0_cmask,0.999900350765306,train,0.9-1.0
chip_196_400_1_cmask,1.0,train,0.9-1.0
chip_196_400_3_cmask,0.1616509885204081,train,0.1-0.2
chip_196_400_4_cmask,0.0428093112244898,train,0.01-0.1
chip_197_398_0_cmask,1.0,train,0.9-1.0
chip_197_398_1_cmask,1.0,train,0.9-1.0
chip_197_398_3_cmask,0.2753507653061224,train,0.2-0.3
chip_197_398_4_cmask,0.193180006377551,train,0.1-0.2
chip_197_398_5_cmask,0.2994858099489796,train,0.2-0.3
chip_203_401_0_cmask,1.0,train,0.9-1.0
chip_203_401_1_cmask,1.0,train,0.9-1.0
chip_203_401_3_cmask,1.0,train,0.9-1.0
chip_203_401_5_cmask,0.4106345663265306,train,0.4-0.5
chip_206_401_0_cmask,1.0,train,0.9-1.0
chip_206_401_3_cmask,1.0,train,0.9-1.0
chip_206_401_4_cmask,0.2749920280612244,train,0.2-0.3
chip_206_401_5_cmask,0.5084502551020408,train,0.5-0.6
chip_208_390_0_cmask,1.0,train,0.9-1.0
chip_208_390_2_cmask,1.0,train,0.9-1.0
chip_208_390_3_cmask,0.9996014030612244,train,0.9-1.0
chip_208_390_4_cmask,0.8294802295918368,train,0.8-0.9
chip_208_390_5_cmask,0.6262356505102041,train,0.6-0.7
chip_202_392_0_cmask,1.0,train,0.9-1.0
chip_202_392_1_cmask,0.3525589923469387,train,0.3-0.4
chip_202_392_2_cmask,1.0,train,0.9-1.0
chip_202_392_3_cmask,1.0,train,0.9-1.0
chip_202_392_4_cmask,1.0,train,0.9-1.0
chip_202_392_5_cmask,0.4689492984693877,train,0.4-0.5
chip_204_402_0_cmask,1.0,train,0.9-1.0
chip_204_402_1_cmask,1.0,train,0.9-1.0
chip_204_402_3_cmask,1.0,train,0.9-1.0
chip_204_402_4_cmask,0.0686583227040816,train,0.01-0.1
chip_204_402_5_cmask,0.5479312818877551,train,0.5-0.6
chip_197_393_1_cmask,1.0,train,0.9-1.0
chip_197_393_2_cmask,1.0,train,0.9-1.0
chip_197_393_3_cmask,0.5731624681122449,train,0.5-0.6
chip_197_393_5_cmask,1.0,train,0.9-1.0
chip_198_395_0_cmask,0.0662667410714285,train,0.01-0.1
chip_198_395_1_cmask,1.0,train,0.9-1.0
chip_198_395_2_cmask,0.7057557397959183,train,0.7-0.8
chip_198_395_3_cmask,0.1796675701530612,train,0.1-0.2
chip_198_395_5_cmask,0.9784757653061223,train,0.9-1.0
chip_210_391_0_cmask,1.0,train,0.9-1.0
chip_210_391_1_cmask,0.940070950255102,train,0.9-1.0
chip_210_391_2_cmask,1.0,train,0.9-1.0
chip_210_391_3_cmask,0.9043367346938777,train,0.9-1.0
chip_210_391_4_cmask,1.0,train,0.9-1.0
chip_210_391_5_cmask,0.8506457270408163,train,0.8-0.9
chip_200_391_0_cmask,0.3063416772959184,train,0.3-0.4
chip_200_391_1_cmask,0.678352200255102,train,0.6-0.7
chip_200_391_2_cmask,1.0,train,0.9-1.0
chip_200_391_3_cmask,1.0,train,0.9-1.0
chip_200_391_4_cmask,1.0,train,0.9-1.0
chip_200_391_5_cmask,0.9892378826530612,train,0.9-1.0
chip_204_401_0_cmask,1.0,train,0.9-1.0
chip_204_401_1_cmask,1.0,train,0.9-1.0
chip_204_401_3_cmask,1.0,train,0.9-1.0
chip_204_401_5_cmask,0.3384088010204081,train,0.3-0.4
chip_201_402_0_cmask,1.0,train,0.9-1.0
chip_201_402_1_cmask,0.911750637755102,train,0.9-1.0
chip_201_402_3_cmask,0.9595025510204082,train,0.9-1.0
chip_201_402_5_cmask,0.7724210778061225,train,0.7-0.8
chip_207_402_0_cmask,1.0,train,0.9-1.0
chip_207_402_1_cmask,0.7444395727040817,train,0.7-0.8
chip_207_402_3_cmask,0.9999402104591836,train,0.9-1.0
chip_207_402_4_cmask,0.5393614477040817,train,0.5-0.6
chip_207_402_5_cmask,0.7996452487244898,train,0.7-0.8
chip_206_392_0_cmask,0.1351642219387755,train,0.1-0.2
chip_206_392_1_cmask,0.0120176977040816,train,0.01-0.1
chip_206_392_2_cmask,0.9968909438775512,train,0.9-1.0
chip_206_392_3_cmask,1.0,train,0.9-1.0
chip_206_392_4_cmask,0.9999800701530612,train,0.9-1.0
chip_206_392_5_cmask,0.3973413584183674,train,0.3-0.4
chip_207_390_0_cmask,0.2176139987244898,train,0.2-0.3
chip_207_390_1_cmask,0.107242506377551,train,0.1-0.2
chip_207_390_2_cmask,1.0,train,0.9-1.0
chip_207_390_3_cmask,1.0,train,0.9-1.0
chip_207_390_4_cmask,0.9978874362244898,train,0.9-1.0
chip_207_390_5_cmask,0.3514229910714285,train,0.3-0.4
chip_199_399_0_cmask,1.0,train,0.9-1.0
chip_199_399_1_cmask,1.0,train,0.9-1.0
chip_199_399_2_cmask,0.0398397640306122,train,0.01-0.1
chip_199_399_3_cmask,0.4157366071428571,train,0.4-0.5
chip_199_399_4_cmask,0.7015704719387755,train,0.7-0.8
chip_199_399_5_cmask,0.9399314413265306,train,0.9-1.0
chip_202_393_0_cmask,1.0,train,0.9-1.0
chip_202_393_1_cmask,0.6670719068877551,train,0.6-0.7
chip_202_393_2_cmask,0.6453683035714286,train,0.6-0.7
chip_202_393_3_cmask,1.0,train,0.9-1.0
chip_202_393_4_cmask,1.0,train,0.9-1.0
chip_202_393_5_cmask,0.8551897321428571,train,0.8-0.9
chip_195_402_0_cmask,1.0,train,0.9-1.0
chip_195_402_1_cmask,1.0,train,0.9-1.0
chip_195_402_5_cmask,0.7212412308673469,train,0.7-0.8
chip_197_401_0_cmask,1.0,train,0.9-1.0
chip_197_401_1_cmask,0.9999800701530612,train,0.9-1.0
chip_197_401_3_cmask,0.2393773915816326,train,0.2-0.3
chip_197_401_5_cmask,0.4759048150510204,train,0.4-0.5
chip_205_402_0_cmask,1.0,train,0.9-1.0
chip_205_402_1_cmask,1.0,train,0.9-1.0
chip_205_402_3_cmask,1.0,train,0.9-1.0
chip_205_402_4_cmask,0.0539102359693877,train,0.01-0.1
chip_205_402_5_cmask,0.5760323660714286,train,0.5-0.6
chip_198_399_0_cmask,1.0,train,0.9-1.0
chip_198_399_1_cmask,1.0,train,0.9-1.0
chip_198_399_3_cmask,0.1396285076530612,train,0.1-0.2
chip_198_399_5_cmask,0.5095065369897959,train,0.5-0.6
chip_205_392_0_cmask,0.5496851084183674,train,0.5-0.6
chip_205_392_2_cmask,0.9729751275510204,train,0.9-1.0
chip_205_392_3_cmask,1.0,train,0.9-1.0
chip_205_392_4_cmask,0.9690688775510204,train,0.9-1.0
chip_205_392_5_cmask,0.508171237244898,train,0.5-0.6
chip_204_403_0_cmask,1.0,train,0.9-1.0
chip_204_403_1_cmask,1.0,train,0.9-1.0
chip_204_403_3_cmask,1.0,train,0.9-1.0
chip_204_403_5_cmask,0.7612404336734694,train,0.7-0.8
chip_203_391_0_cmask,1.0,train,0.9-1.0
chip_203_391_2_cmask,1.0,train,0.9-1.0
chip_203_391_3_cmask,1.0,train,0.9-1.0
chip_203_391_4_cmask,1.0,train,0.9-1.0
chip_203_391_5_cmask,0.5018734056122449,train,0.5-0.6
chip_204_400_0_cmask,1.0,train,0.9-1.0
chip_204_400_1_cmask,0.999382174744898,train,0.9-1.0
chip_204_400_3_cmask,1.0,train,0.9-1.0
chip_204_400_5_cmask,0.3030133928571428,train,0.3-0.4
chip_205_398_0_cmask,0.6019013073979592,train,0.6-0.7
chip_205_398_1_cmask,0.0185347576530612,train,0.01-0.1
chip_205_398_2_cmask,1.0,train,0.9-1.0
chip_205_398_3_cmask,1.0,train,0.9-1.0
chip_205_398_5_cmask,0.8034717793367347,train,0.8-0.9
chip_201_390_0_cmask,1.0,train,0.9-1.0
chip_201_390_1_cmask,0.3345623405612244,train,0.3-0.4
chip_201_390_2_cmask,1.0,train,0.9-1.0
chip_201_390_3_cmask,1.0,train,0.9-1.0
chip_201_390_4_cmask,0.9814054528061223,train,0.9-1.0
chip_201_390_5_cmask,0.989357461734694,train,0.9-1.0
chip_209_392_0_cmask,1.0,train,0.9-1.0
chip_209_392_1_cmask,0.9878427933673468,train,0.9-1.0
chip_209_392_2_cmask,0.999900350765306,train,0.9-1.0
chip_209_392_3_cmask,0.9675542091836736,train,0.9-1.0
chip_209_392_4_cmask,0.8075374681122449,train,0.8-0.9
chip_209_390_0_cmask,1.0,train,0.9-1.0
chip_209_390_2_cmask,1.0,train,0.9-1.0
chip_209_390_3_cmask,0.9629703443877552,train,0.9-1.0
chip_209_390_4_cmask,0.7273796237244898,train,0.7-0.8
chip_209_390_5_cmask,0.9094188456632653,train,0.9-1.0
chip_198_401_0_cmask,1.0,train,0.9-1.0
chip_198_401_1_cmask,0.9978077168367347,train,0.9-1.0
chip_198_401_4_cmask,0.0153459821428571,train,0.01-0.1
chip_198_401_5_cmask,0.4610770089285714,train,0.4-0.5
chip_197_392_0_cmask,0.0243742028061224,train,0.01-0.1
chip_197_392_1_cmask,0.9715401785714286,train,0.9-1.0
chip_197_392_2_cmask,1.0,train,0.9-1.0
chip_197_392_3_cmask,0.6745455994897959,train,0.6-0.7
chip_197_392_4_cmask,0.9998604910714286,train,0.9-1.0
chip_197_392_5_cmask,0.9770806760204082,train,0.9-1.0
chip_204_399_0_cmask,1.0,train,0.9-1.0
chip_204_399_1_cmask,0.2759486607142857,train,0.2-0.3
chip_204_399_2_cmask,0.5921755420918368,train,0.5-0.6
chip_204_399_3_cmask,1.0,train,0.9-1.0
chip_204_399_5_cmask,0.396305006377551,train,0.3-0.4
chip_200_398_0_cmask,1.0,train,0.9-1.0
chip_200_398_1_cmask,1.0,train,0.9-1.0
chip_200_398_3_cmask,0.9999402104591836,train,0.9-1.0
chip_200_398_5_cmask,0.6941366390306123,train,0.6-0.7
chip_196_393_1_cmask,0.9995615433673468,train,0.9-1.0
chip_196_393_2_cmask,1.0,train,0.9-1.0
chip_196_393_3_cmask,0.2535275829081632,train,0.2-0.3
chip_196_393_4_cmask,0.7967952806122449,train,0.7-0.8
chip_196_393_5_cmask,0.7133290816326531,train,0.7-0.8
chip_196_397_0_cmask,1.0,train,0.9-1.0
chip_196_397_1_cmask,1.0,train,0.9-1.0
chip_196_397_2_cmask,0.3386280293367347,train,0.3-0.4
chip_196_397_3_cmask,0.2630739795918367,train,0.2-0.3
chip_196_397_4_cmask,0.2161790497448979,train,0.2-0.3
chip_196_397_5_cmask,0.4875039859693877,train,0.4-0.5
chip_199_395_0_cmask,0.1185825892857142,train,0.1-0.2
chip_199_395_1_cmask,1.0,train,0.9-1.0
chip_199_395_2_cmask,0.5819316007653061,train,0.5-0.6
chip_199_395_3_cmask,0.8330078125,train,0.8-0.9
chip_199_395_4_cmask,1.0,train,0.9-1.0
chip_199_395_5_cmask,0.9019451530612244,train,0.9-1.0
chip_202_403_1_cmask,1.0,train,0.9-1.0
chip_202_403_3_cmask,1.0,train,0.9-1.0
chip_202_403_5_cmask,0.9563536352040816,train,0.9-1.0
chip_199_401_0_cmask,1.0,train,0.9-1.0
chip_199_401_1_cmask,0.9958745216836736,train,0.9-1.0
chip_199_401_3_cmask,0.1910674426020408,train,0.1-0.2
chip_199_401_4_cmask,0.0521364795918367,train,0.01-0.1
chip_199_401_5_cmask,0.4855508609693877,train,0.4-0.5
chip_196_395_1_cmask,1.0,train,0.9-1.0
chip_196_395_2_cmask,0.9468271683673468,train,0.9-1.0
chip_196_395_4_cmask,0.7671795280612245,train,0.7-0.8
chip_201_396_0_cmask,1.0,train,0.9-1.0
chip_201_396_1_cmask,1.0,train,0.9-1.0
chip_201_396_2_cmask,0.5848812181122449,train,0.5-0.6
chip_201_396_3_cmask,1.0,train,0.9-1.0
chip_201_396_4_cmask,1.0,train,0.9-1.0
chip_201_396_5_cmask,0.7424266581632653,train,0.7-0.8
chip_199_400_0_cmask,1.0,train,0.9-1.0
chip_199_400_1_cmask,1.0,train,0.9-1.0
chip_199_400_3_cmask,0.1989596619897959,train,0.1-0.2
chip_199_400_4_cmask,0.2588687818877551,train,0.2-0.3
chip_199_400_5_cmask,0.7046795280612245,train,0.7-0.8
chip_200_396_0_cmask,0.9923867984693876,train,0.9-1.0
chip_200_396_1_cmask,1.0,train,0.9-1.0
chip_200_396_2_cmask,0.2778021364795918,train,0.2-0.3
chip_200_396_3_cmask,0.9998206313775512,train,0.9-1.0
chip_200_396_4_cmask,0.9996611926020408,train,0.9-1.0
chip_200_396_5_cmask,0.6875597895408163,train,0.6-0.7
chip_209_391_0_cmask,1.0,train,0.9-1.0
chip_209_391_1_cmask,0.6782126913265306,train,0.6-0.7
chip_209_391_2_cmask,1.0,train,0.9-1.0
chip_209_391_3_cmask,0.8530771683673469,train,0.8-0.9
chip_209_391_4_cmask,0.4270966198979591,train,0.4-0.5
chip_209_391_5_cmask,0.7693319515306123,train,0.7-0.8
chip_200_393_0_cmask,0.7398557079081632,train,0.7-0.8
chip_200_393_1_cmask,0.3301379145408163,train,0.3-0.4
chip_200_393_2_cmask,0.9962731186224488,train,0.9-1.0
chip_200_393_3_cmask,0.9983856823979592,train,0.9-1.0
chip_200_393_4_cmask,0.9189851721938777,train,0.9-1.0
chip_200_393_5_cmask,0.9632692920918368,train,0.9-1.0
chip_209_393_0_cmask,1.0,train,0.9-1.0
chip_209_393_1_cmask,1.0,train,0.9-1.0
chip_209_393_2_cmask,0.9586455676020408,train,0.9-1.0
chip_209_393_3_cmask,0.9796516262755102,train,0.9-1.0
chip_209_393_5_cmask,0.7705476721938775,train,0.7-0.8
chip_203_403_0_cmask,1.0,train,0.9-1.0
chip_203_403_1_cmask,1.0,train,0.9-1.0
chip_203_403_3_cmask,1.0,train,0.9-1.0
chip_203_403_4_cmask,0.1597576530612245,train,0.1-0.2
chip_203_403_5_cmask,0.5036870216836735,train,0.5-0.6
chip_198_400_0_cmask,1.0,train,0.9-1.0
chip_198_400_1_cmask,0.9990832270408164,train,0.9-1.0
chip_198_400_3_cmask,0.1493542729591837,train,0.1-0.2
chip_198_400_5_cmask,0.5664461096938775,train,0.5-0.6
chip_199_402_0_cmask,1.0,train,0.9-1.0
chip_199_402_1_cmask,1.0,train,0.9-1.0
chip_199_402_5_cmask,0.5042051977040817,train,0.5-0.6
chip_329_393_0_cmask,0.0384646045918367,train,0.01-0.1
chip_329_393_1_cmask,0.4477638711734694,train,0.4-0.5
chip_329_393_2_cmask,0.7578922193877551,train,0.7-0.8
chip_329_393_3_cmask,0.3459622130102041,train,0.3-0.4
chip_329_393_4_cmask,0.5640146683673469,train,0.5-0.6
chip_329_393_5_cmask,0.2826849489795918,train,0.2-0.3
chip_330_394_0_cmask,0.0332429846938775,train,0.01-0.1
chip_330_394_1_cmask,0.9238480548469388,train,0.9-1.0
chip_330_394_2_cmask,0.8318917410714286,train,0.8-0.9
chip_330_394_3_cmask,0.4505141900510204,train,0.4-0.5
chip_330_394_4_cmask,0.3798628826530612,train,0.3-0.4
chip_330_394_5_cmask,0.3604512117346938,train,0.3-0.4
chip_314_406_0_cmask,0.6026586415816326,train,0.6-0.7
chip_314_406_1_cmask,1.0,train,0.9-1.0
chip_314_406_2_cmask,0.6480189732142857,train,0.6-0.7
chip_314_406_3_cmask,1.0,train,0.9-1.0
chip_314_406_4_cmask,0.9170320471938777,train,0.9-1.0
chip_314_406_5_cmask,0.6813018176020408,train,0.6-0.7
chip_310_406_0_cmask,0.6503507653061225,train,0.6-0.7
chip_310_406_1_cmask,0.9705835459183674,train,0.9-1.0
chip_310_406_2_cmask,0.3309749681122449,train,0.3-0.4
chip_310_406_3_cmask,0.1821787308673469,train,0.1-0.2
chip_310_406_4_cmask,0.5752949617346939,train,0.5-0.6
chip_310_406_5_cmask,0.9999800701530612,train,0.9-1.0
chip_278_402_0_cmask,0.1604551977040816,train,0.1-0.2
chip_278_402_1_cmask,0.0215640943877551,train,0.01-0.1
chip_278_402_2_cmask,0.6165497448979592,train,0.6-0.7
chip_278_402_3_cmask,0.2536670918367347,train,0.2-0.3
chip_278_402_4_cmask,0.5154456313775511,train,0.5-0.6
chip_278_402_5_cmask,0.0552654655612244,train,0.01-0.1
chip_275_398_0_cmask,0.4327766262755102,train,0.4-0.5
chip_275_398_1_cmask,0.220703125,train,0.2-0.3
chip_275_398_2_cmask,0.2434430803571428,train,0.2-0.3
chip_275_398_3_cmask,0.8428930165816326,train,0.8-0.9
chip_275_398_4_cmask,0.4737523915816326,train,0.4-0.5
chip_275_398_5_cmask,0.1876992984693877,train,0.1-0.2
chip_279_403_0_cmask,0.1489955357142857,train,0.1-0.2
chip_279_403_2_cmask,0.2910355548469387,train,0.2-0.3
chip_279_403_3_cmask,0.0678013392857142,train,0.01-0.1
chip_279_403_4_cmask,0.4554368622448979,train,0.4-0.5
chip_279_403_5_cmask,0.1133609693877551,train,0.1-0.2
chip_275_405_0_cmask,0.4692881058673469,train,0.4-0.5
chip_275_405_1_cmask,0.353156887755102,train,0.3-0.4
chip_275_405_3_cmask,0.9310427295918368,train,0.9-1.0
chip_275_405_4_cmask,0.962790975765306,train,0.9-1.0
chip_275_405_5_cmask,0.0500239158163265,train,0.01-0.1
chip_277_405_0_cmask,0.1563895089285714,train,0.1-0.2
chip_277_405_1_cmask,0.1856664540816326,train,0.1-0.2
chip_277_405_3_cmask,0.825813137755102,train,0.8-0.9
chip_277_405_4_cmask,0.5028898278061225,train,0.5-0.6
chip_277_405_5_cmask,0.2018694196428571,train,0.2-0.3
chip_281_402_0_cmask,0.0866151147959183,train,0.01-0.1
chip_281_402_1_cmask,0.080337213010204,train,0.01-0.1
chip_281_402_2_cmask,0.0284398915816326,train,0.01-0.1
chip_281_402_3_cmask,0.3099888392857143,train,0.3-0.4
chip_281_402_4_cmask,0.3963448660714285,train,0.3-0.4
chip_281_402_5_cmask,0.4043566645408163,train,0.4-0.5
chip_275_406_0_cmask,0.3756377551020408,train,0.3-0.4
chip_275_406_1_cmask,0.3068997130102041,train,0.3-0.4
chip_275_406_2_cmask,0.9502351721938777,train,0.9-1.0
chip_275_406_3_cmask,0.4974689094387755,train,0.4-0.5
chip_275_406_5_cmask,0.3540138711734694,train,0.3-0.4
chip_277_403_1_cmask,0.1465441645408163,train,0.1-0.2
chip_277_403_2_cmask,1.0,train,0.9-1.0
chip_277_403_3_cmask,0.6613919005102041,train,0.6-0.7
chip_277_403_4_cmask,0.6093949298469388,train,0.6-0.7
chip_276_403_1_cmask,0.2997448979591837,train,0.2-0.3
chip_276_403_2_cmask,1.0,train,0.9-1.0
chip_276_403_3_cmask,0.5953643176020408,train,0.5-0.6
chip_276_403_4_cmask,0.9215760522959184,train,0.9-1.0
chip_271_395_0_cmask,0.9327965561224488,train,0.9-1.0
chip_271_395_1_cmask,0.3164261798469387,train,0.3-0.4
chip_271_395_3_cmask,0.9157166772959184,train,0.9-1.0
chip_271_395_4_cmask,0.2714245854591837,train,0.2-0.3
chip_271_395_5_cmask,0.2552814094387755,train,0.2-0.3
chip_282_404_1_cmask,0.0654296875,train,0.01-0.1
chip_282_404_2_cmask,0.033023756377551,train,0.01-0.1
chip_282_404_3_cmask,0.0164620535714285,train,0.01-0.1
chip_282_404_4_cmask,0.5467952806122449,train,0.5-0.6
chip_282_404_5_cmask,0.8432118941326531,train,0.8-0.9
chip_276_402_0_cmask,0.9256218112244898,train,0.9-1.0
chip_276_402_1_cmask,0.0662667410714285,train,0.01-0.1
chip_276_402_2_cmask,1.0,train,0.9-1.0
chip_276_402_3_cmask,0.8602718431122449,train,0.8-0.9
chip_276_402_4_cmask,0.9967315051020408,train,0.9-1.0
chip_284_404_1_cmask,0.3455835459183674,train,0.3-0.4
chip_284_404_2_cmask,0.0987324617346938,train,0.01-0.1
chip_284_404_3_cmask,0.0216438137755102,train,0.01-0.1
chip_284_404_4_cmask,0.2850566007653061,train,0.2-0.3
chip_284_404_5_cmask,0.1465043048469387,train,0.1-0.2
chip_271_396_1_cmask,0.441226881377551,train,0.4-0.5
chip_271_396_2_cmask,0.0391023596938775,train,0.01-0.1
chip_271_396_3_cmask,0.9807477678571428,train,0.9-1.0
chip_271_396_5_cmask,0.3139349489795918,train,0.3-0.4
chip_276_405_1_cmask,0.3629823022959184,train,0.3-0.4
chip_276_405_2_cmask,1.0,train,0.9-1.0
chip_276_405_3_cmask,0.936264349489796,train,0.9-1.0
chip_276_405_4_cmask,0.9776187818877552,train,0.9-1.0
chip_276_405_5_cmask,0.0403778698979591,train,0.01-0.1
chip_271_398_0_cmask,0.8388671875,train,0.8-0.9
chip_271_398_2_cmask,0.6769571109693877,train,0.6-0.7
chip_271_398_3_cmask,0.9521285076530612,train,0.9-1.0
chip_271_398_4_cmask,0.4794124681122449,train,0.4-0.5
chip_271_398_5_cmask,0.4335538903061224,train,0.4-0.5
chip_280_406_0_cmask,0.0524553571428571,train,0.01-0.1
chip_280_406_1_cmask,0.0992705676020408,train,0.01-0.1
chip_280_406_2_cmask,0.999740911989796,train,0.9-1.0
chip_280_406_3_cmask,0.9849529655612244,train,0.9-1.0
chip_280_406_4_cmask,0.7974728954081632,train,0.7-0.8
chip_280_406_5_cmask,0.6211734693877551,train,0.6-0.7
chip_271_394_0_cmask,0.994858099489796,train,0.9-1.0
chip_271_394_1_cmask,0.4150390625,train,0.4-0.5
chip_271_394_2_cmask,0.3877551020408163,train,0.3-0.4
chip_271_394_3_cmask,0.7456154336734694,train,0.7-0.8
chip_271_394_4_cmask,0.8003029336734694,train,0.8-0.9
chip_271_394_5_cmask,0.4333545918367347,train,0.4-0.5
chip_273_396_0_cmask,0.7094029017857143,train,0.7-0.8
chip_273_396_1_cmask,0.3465401785714285,train,0.3-0.4
chip_273_396_3_cmask,0.9465880102040816,train,0.9-1.0
chip_273_396_4_cmask,0.1121053890306122,train,0.1-0.2
chip_273_396_5_cmask,0.8097895408163265,train,0.8-0.9
chip_281_396_0_cmask,0.4208585778061224,train,0.4-0.5
chip_281_396_1_cmask,0.4567323022959184,train,0.4-0.5
chip_281_396_2_cmask,1.0,train,0.9-1.0
chip_281_396_3_cmask,0.986328125,train,0.9-1.0
chip_281_396_4_cmask,0.9940011160714286,train,0.9-1.0
chip_281_396_5_cmask,0.138492506377551,train,0.1-0.2
chip_273_399_0_cmask,0.8536750637755102,train,0.8-0.9
chip_273_399_1_cmask,0.1330317283163265,train,0.1-0.2
chip_273_399_2_cmask,0.1018614477040816,train,0.1-0.2
chip_273_399_3_cmask,0.7268813775510204,train,0.7-0.8
chip_273_399_4_cmask,0.6697624362244898,train,0.6-0.7
chip_273_399_5_cmask,0.439453125,train,0.4-0.5
chip_280_403_0_cmask,0.0410953443877551,train,0.01-0.1
chip_280_403_1_cmask,0.1544363839285714,train,0.1-0.2
chip_280_403_2_cmask,0.0308514030612244,train,0.01-0.1
chip_280_403_3_cmask,0.0366509885204081,train,0.01-0.1
chip_280_403_4_cmask,0.5112802933673469,train,0.5-0.6
chip_280_403_5_cmask,0.2190688775510204,train,0.2-0.3
chip_253_416_0_cmask,0.8764748086734694,train,0.8-0.9
chip_253_416_1_cmask,0.951530612244898,train,0.9-1.0
chip_253_416_2_cmask,0.8804807079081632,train,0.8-0.9
chip_253_416_3_cmask,0.0419124681122448,train,0.01-0.1
chip_253_416_4_cmask,1.0,train,0.9-1.0
chip_253_416_5_cmask,0.1058872767857142,train,0.1-0.2
chip_251_418_0_cmask,1.0,train,0.9-1.0
chip_251_418_1_cmask,0.8413584183673469,train,0.8-0.9
chip_251_418_2_cmask,0.2505978954081632,train,0.2-0.3
chip_251_418_3_cmask,0.4087810905612244,train,0.4-0.5
chip_251_418_4_cmask,1.0,train,0.9-1.0
chip_251_418_5_cmask,0.0946269132653061,train,0.01-0.1
chip_248_419_0_cmask,1.0,train,0.9-1.0
chip_248_419_1_cmask,0.1965680803571428,train,0.1-0.2
chip_248_419_3_cmask,0.987045599489796,train,0.9-1.0
chip_248_419_4_cmask,1.0,train,0.9-1.0
chip_251_417_0_cmask,0.9990035076530612,train,0.9-1.0
chip_251_417_1_cmask,0.994140625,train,0.9-1.0
chip_251_417_2_cmask,0.0157246492346938,train,0.01-0.1
chip_251_417_3_cmask,0.6843909438775511,train,0.6-0.7
chip_251_417_4_cmask,1.0,train,0.9-1.0
chip_251_417_5_cmask,0.0282605229591836,train,0.01-0.1
chip_250_419_0_cmask,0.9986447704081632,train,0.9-1.0
chip_250_419_1_cmask,0.083625637755102,train,0.01-0.1
chip_250_419_2_cmask,0.8872767857142857,train,0.8-0.9
chip_250_419_3_cmask,0.6660355548469388,train,0.6-0.7
chip_250_419_4_cmask,1.0,train,0.9-1.0
chip_250_419_5_cmask,0.086196588010204,train,0.01-0.1
chip_212_411_0_cmask,1.0,train,0.9-1.0
chip_212_411_1_cmask,0.8633211096938775,train,0.8-0.9
chip_212_411_2_cmask,0.2224968112244898,train,0.2-0.3
chip_212_411_3_cmask,1.0,train,0.9-1.0
chip_212_411_4_cmask,0.034000318877551,train,0.01-0.1
chip_212_411_5_cmask,0.9390545280612244,train,0.9-1.0
chip_213_416_0_cmask,1.0,train,0.9-1.0
chip_213_416_1_cmask,0.0139708227040816,train,0.01-0.1
chip_213_416_2_cmask,0.7352718431122449,train,0.7-0.8
chip_213_416_3_cmask,1.0,train,0.9-1.0
chip_213_416_4_cmask,0.1367984693877551,train,0.1-0.2
chip_213_416_5_cmask,0.8697783801020408,train,0.8-0.9
chip_211_410_0_cmask,1.0,train,0.9-1.0
chip_211_410_1_cmask,0.9928451849489796,train,0.9-1.0
chip_211_410_2_cmask,0.1452686543367347,train,0.1-0.2
chip_211_410_3_cmask,1.0,train,0.9-1.0
chip_211_410_4_cmask,0.0192721619897959,train,0.01-0.1
chip_211_410_5_cmask,0.5275829081632653,train,0.5-0.6
chip_212_413_0_cmask,1.0,train,0.9-1.0
chip_212_413_1_cmask,0.5848612882653061,train,0.5-0.6
chip_212_413_2_cmask,0.3361367984693877,train,0.3-0.4
chip_212_413_3_cmask,1.0,train,0.9-1.0
chip_212_413_4_cmask,0.0979352678571428,train,0.01-0.1
chip_213_413_0_cmask,1.0,train,0.9-1.0
chip_213_413_1_cmask,0.4661790497448979,train,0.4-0.5
